data,n_total,n_militares,n_militares_ativos,n_militares_inativos,frac_militares,frac_ativos,frac_inativos,orgao,data_text
2020-11-01,126.0,72.0,10.0,62.0,0.5714285714285714,0.1388888888888889,0.8611111111111112,Defesa,11/2020
2020-12-01,126.0,73.0,10.0,63.0,0.5793650793650794,0.136986301369863,0.863013698630137,Defesa,12/2020
2021-01-01,126.0,73.0,10.0,63.0,0.5793650793650794,0.136986301369863,0.863013698630137,Defesa,01/2021
2021-02-01,126.0,73.0,0.0,73.0,0.5793650793650794,0.0,1.0,Defesa,02/2021
2021-03-01,127.0,73.0,0.0,73.0,0.5748031496062992,0.0,1.0,Defesa,03/2021
2021-04-01,130.0,75.0,0.0,75.0,0.5769230769230769,0.0,1.0,Defesa,04/2021
2021-05-01,128.0,74.0,0.0,74.0,0.578125,0.0,1.0,Defesa,05/2021
2021-06-01,133.0,79.0,0.0,79.0,0.5939849624060151,0.0,1.0,Defesa,06/2021
2021-07-01,133.0,80.0,0.0,80.0,0.6015037593984962,0.0,1.0,Defesa,07/2021
2021-08-01,131.0,78.0,0.0,78.0,0.5954198473282443,0.0,1.0,Defesa,08/2021
2021-09-01,126.0,76.0,0.0,76.0,0.6031746031746031,0.0,1.0,Defesa,09/2021
2021-10-01,124.0,75.0,0.0,75.0,0.6048387096774194,0.0,1.0,Defesa,10/2021
2021-11-01,119.0,72.0,0.0,72.0,0.6050420168067226,0.0,1.0,Defesa,11/2021
2021-12-01,129.0,80.0,0.0,80.0,0.6201550387596899,0.0,1.0,Defesa,12/2021
2013-01-01,954.0,1.0,0.0,1.0,0.0010482180293501049,0.0,1.0,Economia,01/2013
2013-02-01,949.0,1.0,0.0,1.0,0.001053740779768177,0.0,1.0,Economia,02/2013
2013-03-01,954.0,1.0,0.0,1.0,0.0010482180293501049,0.0,1.0,Economia,03/2013
2013-04-01,936.0,1.0,0.0,1.0,0.0010683760683760685,0.0,1.0,Economia,04/2013
2013-05-01,938.0,1.0,0.0,1.0,0.0010660980810234541,0.0,1.0,Economia,05/2013
2013-06-01,946.0,1.0,0.0,1.0,0.0010570824524312897,0.0,1.0,Economia,06/2013
2013-07-01,941.0,1.0,0.0,1.0,0.0010626992561105207,0.0,1.0,Economia,07/2013
2013-08-01,939.0,2.0,0.0,2.0,0.002129925452609159,0.0,1.0,Economia,08/2013
2013-09-01,947.0,2.0,0.0,2.0,0.0021119324181626186,0.0,1.0,Economia,09/2013
2013-10-01,951.0,2.0,0.0,2.0,0.002103049421661409,0.0,1.0,Economia,10/2013
2013-11-01,947.0,2.0,0.0,2.0,0.0021119324181626186,0.0,1.0,Economia,11/2013
2013-12-01,952.0,3.0,1.0,2.0,0.0031512605042016808,0.3333333333333333,0.6666666666666666,Economia,12/2013
2014-01-01,957.0,3.0,1.0,2.0,0.003134796238244514,0.3333333333333333,0.6666666666666666,Economia,01/2014
2014-02-01,962.0,3.0,1.0,2.0,0.0031185031185031187,0.3333333333333333,0.6666666666666666,Economia,02/2014
2014-03-01,960.0,3.0,1.0,2.0,0.003125,0.3333333333333333,0.6666666666666666,Economia,03/2014
2014-04-01,974.0,3.0,1.0,2.0,0.003080082135523614,0.3333333333333333,0.6666666666666666,Economia,04/2014
2014-05-01,965.0,3.0,1.0,2.0,0.0031088082901554403,0.3333333333333333,0.6666666666666666,Economia,05/2014
2014-06-01,971.0,3.0,1.0,2.0,0.0030895983522142125,0.3333333333333333,0.6666666666666666,Economia,06/2014
2014-07-01,962.0,3.0,1.0,2.0,0.0031185031185031187,0.3333333333333333,0.6666666666666666,Economia,07/2014
2014-08-01,984.0,3.0,1.0,2.0,0.003048780487804878,0.3333333333333333,0.6666666666666666,Economia,08/2014
2014-09-01,978.0,4.0,1.0,3.0,0.00408997955010225,0.25,0.75,Economia,09/2014
2014-10-01,977.0,5.0,1.0,4.0,0.0051177072671443205,0.2,0.8,Economia,10/2014
2014-11-01,979.0,5.0,1.0,4.0,0.005107252298263534,0.2,0.8,Economia,11/2014
2014-12-01,975.0,5.0,1.0,4.0,0.005128205128205127,0.2,0.8,Economia,12/2014
2015-01-01,947.0,3.0,0.0,3.0,0.0031678986272439284,0.0,1.0,Economia,01/2015
2015-02-01,1084.0,3.0,0.0,3.0,0.0027675276752767526,0.0,1.0,Economia,02/2015
2015-03-01,982.0,3.0,0.0,3.0,0.0030549898167006105,0.0,1.0,Economia,03/2015
2015-04-01,935.0,3.0,0.0,3.0,0.0032085561497326204,0.0,1.0,Economia,04/2015
2015-05-01,988.0,3.0,0.0,3.0,0.0030364372469635624,0.0,1.0,Economia,05/2015
2015-06-01,980.0,3.0,0.0,3.0,0.0030612244897959186,0.0,1.0,Economia,06/2015
2015-07-01,971.0,3.0,0.0,3.0,0.0030895983522142125,0.0,1.0,Economia,07/2015
2015-08-01,975.0,4.0,0.0,4.0,0.0041025641025641026,0.0,1.0,Economia,08/2015
2015-09-01,967.0,4.0,0.0,4.0,0.004136504653567736,0.0,1.0,Economia,09/2015
2015-10-01,961.0,4.0,0.0,4.0,0.004162330905306972,0.0,1.0,Economia,10/2015
2015-11-01,952.0,4.0,0.0,4.0,0.004201680672268907,0.0,1.0,Economia,11/2015
2015-12-01,968.0,4.0,0.0,4.0,0.004132231404958678,0.0,1.0,Economia,12/2015
2016-01-01,970.0,6.0,0.0,6.0,0.006185567010309279,0.0,1.0,Economia,01/2016
2016-02-01,960.0,6.0,0.0,6.0,0.00625,0.0,1.0,Economia,02/2016
2016-03-01,957.0,6.0,0.0,6.0,0.006269592476489028,0.0,1.0,Economia,03/2016
2016-04-01,952.0,7.0,0.0,7.0,0.007352941176470587,0.0,1.0,Economia,04/2016
2016-05-01,944.0,6.0,0.0,6.0,0.006355932203389831,0.0,1.0,Economia,05/2016
2016-06-01,920.0,4.0,0.0,4.0,0.004347826086956522,0.0,1.0,Economia,06/2016
2016-07-01,910.0,4.0,0.0,4.0,0.004395604395604396,0.0,1.0,Economia,07/2016
2016-08-01,918.0,6.0,0.0,6.0,0.006535947712418301,0.0,1.0,Economia,08/2016
2016-09-01,923.0,6.0,0.0,6.0,0.0065005417118093175,0.0,1.0,Economia,09/2016
2016-10-01,914.0,7.0,0.0,7.0,0.007658643326039387,0.0,1.0,Economia,10/2016
2016-11-01,914.0,7.0,0.0,7.0,0.007658643326039387,0.0,1.0,Economia,11/2016
2016-12-01,935.0,7.0,0.0,7.0,0.0074866310160427805,0.0,1.0,Economia,12/2016
2017-01-01,943.0,6.0,0.0,6.0,0.006362672322375398,0.0,1.0,Economia,01/2017
2017-02-01,929.0,5.0,0.0,5.0,0.005382131324004305,0.0,1.0,Economia,02/2017
2017-03-01,935.0,5.0,0.0,5.0,0.005347593582887699,0.0,1.0,Economia,03/2017
2017-04-01,934.0,5.0,0.0,5.0,0.0053533190578158455,0.0,1.0,Economia,04/2017
2017-05-01,934.0,5.0,0.0,5.0,0.0053533190578158455,0.0,1.0,Economia,05/2017
2017-06-01,948.0,4.0,0.0,4.0,0.004219409282700422,0.0,1.0,Economia,06/2017
2017-07-01,978.0,4.0,0.0,4.0,0.00408997955010225,0.0,1.0,Economia,07/2017
2017-08-01,982.0,4.0,0.0,4.0,0.004073319755600814,0.0,1.0,Economia,08/2017
2017-09-01,984.0,4.0,0.0,4.0,0.0040650406504065045,0.0,1.0,Economia,09/2017
2017-10-01,981.0,3.0,0.0,3.0,0.003058103975535168,0.0,1.0,Economia,10/2017
2017-11-01,978.0,2.0,0.0,2.0,0.002044989775051125,0.0,1.0,Economia,11/2017
2017-12-01,979.0,2.0,0.0,2.0,0.0020429009193054137,0.0,1.0,Economia,12/2017
2018-01-01,979.0,2.0,0.0,2.0,0.0020429009193054137,0.0,1.0,Economia,01/2018
2018-02-01,977.0,2.0,0.0,2.0,0.0020470829068577278,0.0,1.0,Economia,02/2018
2018-03-01,981.0,2.0,0.0,2.0,0.0020387359836901123,0.0,1.0,Economia,03/2018
2018-04-01,972.0,2.0,0.0,2.0,0.00205761316872428,0.0,1.0,Economia,04/2018
2018-05-01,977.0,2.0,0.0,2.0,0.0020470829068577278,0.0,1.0,Economia,05/2018
2018-06-01,967.0,2.0,0.0,2.0,0.002068252326783868,0.0,1.0,Economia,06/2018
2018-07-01,980.0,2.0,0.0,2.0,0.0020408163265306124,0.0,1.0,Economia,07/2018
2018-08-01,981.0,3.0,0.0,3.0,0.003058103975535168,0.0,1.0,Economia,08/2018
2018-09-01,982.0,3.0,0.0,3.0,0.0030549898167006105,0.0,1.0,Economia,09/2018
2018-10-01,979.0,3.0,0.0,3.0,0.0030643513789581204,0.0,1.0,Economia,10/2018
2018-11-01,978.0,3.0,0.0,3.0,0.003067484662576687,0.0,1.0,Economia,11/2018
2018-12-01,972.0,3.0,0.0,3.0,0.0030864197530864196,0.0,1.0,Economia,12/2018
2019-01-01,966.0,4.0,1.0,3.0,0.004140786749482402,0.25,0.75,Economia,01/2019
2019-02-01,1011.0,10.0,4.0,6.0,0.009891196834817012,0.4,0.6,Economia,02/2019
2019-03-01,907.0,18.0,5.0,13.0,0.019845644983461964,0.2777777777777778,0.7222222222222222,Economia,03/2019
2019-04-01,927.0,15.0,0.0,15.0,0.016181229773462782,0.0,1.0,Economia,04/2019
2019-05-01,977.0,23.0,0.0,23.0,0.02354145342886387,0.0,1.0,Economia,05/2019
2019-06-01,977.0,23.0,0.0,23.0,0.02354145342886387,0.0,1.0,Economia,06/2019
2019-07-01,958.0,23.0,1.0,22.0,0.024008350730688934,0.043478260869565216,0.9565217391304348,Economia,07/2019
2019-08-01,974.0,22.0,0.0,22.0,0.022587268993839834,0.0,1.0,Economia,08/2019
2019-09-01,973.0,23.0,0.0,23.0,0.023638232271325797,0.0,1.0,Economia,09/2019
2019-10-01,982.0,21.0,0.0,21.0,0.021384928716904276,0.0,1.0,Economia,10/2019
2019-11-01,994.0,21.0,0.0,21.0,0.02112676056338028,0.0,1.0,Economia,11/2019
2019-12-01,994.0,21.0,0.0,21.0,0.02112676056338028,0.0,1.0,Economia,12/2019
2020-01-01,1014.0,21.0,0.0,21.0,0.02071005917159764,0.0,1.0,Economia,01/2020
2020-02-01,1008.0,21.0,0.0,21.0,0.02083333333333333,0.0,1.0,Economia,02/2020
2020-03-01,998.0,23.0,1.0,22.0,0.023046092184368736,0.043478260869565216,0.9565217391304348,Economia,03/2020
2020-04-01,1003.0,26.0,0.0,26.0,0.0259222333000997,0.0,1.0,Economia,04/2020
2020-05-01,1002.0,28.0,0.0,28.0,0.02794411177644711,0.0,1.0,Economia,05/2020
2020-06-01,991.0,28.0,1.0,27.0,0.02825428859737639,0.03571428571428571,0.9642857142857143,Economia,06/2020
2020-07-01,1045.0,31.0,2.0,29.0,0.02966507177033493,0.06451612903225806,0.9354838709677419,Economia,07/2020
2020-08-01,1051.0,28.0,0.0,28.0,0.02664129400570885,0.0,1.0,Economia,08/2020
2020-09-01,1058.0,31.0,0.0,31.0,0.02930056710775047,0.0,1.0,Economia,09/2020
2020-10-01,1049.0,32.0,0.0,32.0,0.030505243088655862,0.0,1.0,Economia,10/2020
2020-11-01,1053.0,34.0,0.0,34.0,0.032288698955365625,0.0,1.0,Economia,11/2020
2020-12-01,1060.0,33.0,0.0,33.0,0.031132075471698113,0.0,1.0,Economia,12/2020
2021-01-01,1060.0,33.0,0.0,33.0,0.031132075471698113,0.0,1.0,Economia,01/2021
2021-02-01,1057.0,34.0,0.0,34.0,0.03216650898770104,0.0,1.0,Economia,02/2021
2021-03-01,1065.0,36.0,0.0,36.0,0.03380281690140845,0.0,1.0,Economia,03/2021
2021-04-01,1079.0,38.0,0.0,38.0,0.03521779425393883,0.0,1.0,Economia,04/2021
2021-05-01,1071.0,37.0,0.0,37.0,0.03454715219421102,0.0,1.0,Economia,05/2021
2021-06-01,1076.0,36.0,0.0,36.0,0.03345724907063197,0.0,1.0,Economia,06/2021
2021-07-01,1075.0,34.0,0.0,34.0,0.03162790697674418,0.0,1.0,Economia,07/2021
2021-08-01,1085.0,32.0,0.0,32.0,0.029493087557603687,0.0,1.0,Economia,08/2021
2021-09-01,1077.0,31.0,0.0,31.0,0.028783658310120707,0.0,1.0,Economia,09/2021
2021-10-01,1070.0,31.0,0.0,31.0,0.02897196261682243,0.0,1.0,Economia,10/2021
2021-11-01,1070.0,29.0,0.0,29.0,0.02710280373831776,0.0,1.0,Economia,11/2021
2021-12-01,1079.0,32.0,0.0,32.0,0.029657089898053754,0.0,1.0,Economia,12/2021
2013-01-01,277.0,1.0,0.0,1.0,0.0036101083032490976,0.0,1.0,Turismo,01/2013
2013-02-01,279.0,1.0,0.0,1.0,0.0035842293906810036,0.0,1.0,Turismo,02/2013
2013-03-01,276.0,1.0,0.0,1.0,0.0036231884057971015,0.0,1.0,Turismo,03/2013
2013-04-01,273.0,1.0,0.0,1.0,0.0036630036630036626,0.0,1.0,Turismo,04/2013
2013-05-01,270.0,1.0,0.0,1.0,0.003703703703703704,0.0,1.0,Turismo,05/2013
2013-06-01,273.0,1.0,0.0,1.0,0.0036630036630036626,0.0,1.0,Turismo,06/2013
2013-07-01,275.0,1.0,0.0,1.0,0.0036363636363636364,0.0,1.0,Turismo,07/2013
2013-08-01,280.0,1.0,0.0,1.0,0.0035714285714285713,0.0,1.0,Turismo,08/2013
2013-09-01,282.0,1.0,0.0,1.0,0.0035460992907801418,0.0,1.0,Turismo,09/2013
2013-10-01,282.0,1.0,0.0,1.0,0.0035460992907801418,0.0,1.0,Turismo,10/2013
2013-11-01,281.0,1.0,0.0,1.0,0.0035587188612099642,0.0,1.0,Turismo,11/2013
2013-12-01,288.0,1.0,0.0,1.0,0.003472222222222222,0.0,1.0,Turismo,12/2013
2014-01-01,285.0,1.0,0.0,1.0,0.003508771929824561,0.0,1.0,Turismo,01/2014
2014-02-01,285.0,2.0,0.0,2.0,0.007017543859649122,0.0,1.0,Turismo,02/2014
2014-03-01,288.0,2.0,0.0,2.0,0.006944444444444444,0.0,1.0,Turismo,03/2014
2014-04-01,288.0,2.0,0.0,2.0,0.006944444444444444,0.0,1.0,Turismo,04/2014
2014-05-01,291.0,2.0,0.0,2.0,0.006872852233676976,0.0,1.0,Turismo,05/2014
2014-06-01,288.0,2.0,0.0,2.0,0.006944444444444444,0.0,1.0,Turismo,06/2014
2014-07-01,287.0,2.0,0.0,2.0,0.006968641114982579,0.0,1.0,Turismo,07/2014
2014-08-01,293.0,2.0,0.0,2.0,0.006825938566552902,0.0,1.0,Turismo,08/2014
2014-09-01,291.0,2.0,0.0,2.0,0.006872852233676976,0.0,1.0,Turismo,09/2014
2014-10-01,284.0,2.0,0.0,2.0,0.007042253521126762,0.0,1.0,Turismo,10/2014
2014-11-01,285.0,2.0,0.0,2.0,0.007017543859649122,0.0,1.0,Turismo,11/2014
2014-12-01,288.0,2.0,0.0,2.0,0.006944444444444444,0.0,1.0,Turismo,12/2014
2015-01-01,279.0,2.0,0.0,2.0,0.007168458781362007,0.0,1.0,Turismo,01/2015
2015-02-01,340.0,2.0,0.0,2.0,0.0058823529411764705,0.0,1.0,Turismo,02/2015
2015-03-01,286.0,2.0,0.0,2.0,0.006993006993006993,0.0,1.0,Turismo,03/2015
2015-04-01,272.0,2.0,0.0,2.0,0.007352941176470587,0.0,1.0,Turismo,04/2015
2015-05-01,295.0,2.0,0.0,2.0,0.006779661016949152,0.0,1.0,Turismo,05/2015
2015-06-01,284.0,2.0,0.0,2.0,0.007042253521126762,0.0,1.0,Turismo,06/2015
2015-07-01,283.0,2.0,0.0,2.0,0.007067137809187279,0.0,1.0,Turismo,07/2015
2015-08-01,293.0,2.0,0.0,2.0,0.006825938566552902,0.0,1.0,Turismo,08/2015
2015-09-01,292.0,2.0,0.0,2.0,0.00684931506849315,0.0,1.0,Turismo,09/2015
2015-10-01,294.0,2.0,0.0,2.0,0.006802721088435374,0.0,1.0,Turismo,10/2015
2015-11-01,293.0,2.0,0.0,2.0,0.006825938566552902,0.0,1.0,Turismo,11/2015
2015-12-01,294.0,2.0,0.0,2.0,0.006802721088435374,0.0,1.0,Turismo,12/2015
2016-01-01,293.0,2.0,0.0,2.0,0.006825938566552902,0.0,1.0,Turismo,01/2016
2016-02-01,290.0,1.0,0.0,1.0,0.003448275862068966,0.0,1.0,Turismo,02/2016
2016-03-01,283.0,1.0,0.0,1.0,0.0035335689045936395,0.0,1.0,Turismo,03/2016
2016-04-01,289.0,1.0,0.0,1.0,0.0034602076124567475,0.0,1.0,Turismo,04/2016
2016-05-01,286.0,1.0,0.0,1.0,0.0034965034965034965,0.0,1.0,Turismo,05/2016
2016-06-01,280.0,1.0,0.0,1.0,0.0035714285714285713,0.0,1.0,Turismo,06/2016
2016-07-01,254.0,0.0,0.0,0.0,0.0,,,Turismo,07/2016
2016-08-01,253.0,2.0,1.0,1.0,0.007905138339920948,0.5,0.5,Turismo,08/2016
2016-09-01,232.0,1.0,0.0,1.0,0.004310344827586207,0.0,1.0,Turismo,09/2016
2016-10-01,265.0,2.0,0.0,2.0,0.007547169811320756,0.0,1.0,Turismo,10/2016
2016-11-01,268.0,2.0,1.0,1.0,0.007462686567164178,0.5,0.5,Turismo,11/2016
2016-12-01,269.0,2.0,0.0,2.0,0.007434944237918215,0.0,1.0,Turismo,12/2016
2017-01-01,275.0,3.0,0.0,3.0,0.01090909090909091,0.0,1.0,Turismo,01/2017
2017-02-01,269.0,3.0,0.0,3.0,0.011152416356877325,0.0,1.0,Turismo,02/2017
2017-03-01,280.0,3.0,0.0,3.0,0.010714285714285714,0.0,1.0,Turismo,03/2017
2017-04-01,275.0,3.0,0.0,3.0,0.01090909090909091,0.0,1.0,Turismo,04/2017
2017-05-01,282.0,3.0,0.0,3.0,0.010638297872340425,0.0,1.0,Turismo,05/2017
2017-06-01,278.0,3.0,0.0,3.0,0.010791366906474819,0.0,1.0,Turismo,06/2017
2017-07-01,275.0,3.0,0.0,3.0,0.01090909090909091,0.0,1.0,Turismo,07/2017
2017-08-01,272.0,3.0,0.0,3.0,0.011029411764705883,0.0,1.0,Turismo,08/2017
2017-09-01,275.0,3.0,0.0,3.0,0.01090909090909091,0.0,1.0,Turismo,09/2017
2017-10-01,281.0,3.0,0.0,3.0,0.010676156583629894,0.0,1.0,Turismo,10/2017
2017-11-01,276.0,3.0,0.0,3.0,0.010869565217391304,0.0,1.0,Turismo,11/2017
2017-12-01,275.0,3.0,0.0,3.0,0.01090909090909091,0.0,1.0,Turismo,12/2017
2018-01-01,283.0,3.0,0.0,3.0,0.010600706713780918,0.0,1.0,Turismo,01/2018
2018-02-01,283.0,3.0,0.0,3.0,0.010600706713780918,0.0,1.0,Turismo,02/2018
2018-03-01,278.0,3.0,0.0,3.0,0.010791366906474819,0.0,1.0,Turismo,03/2018
2018-04-01,284.0,3.0,0.0,3.0,0.01056338028169014,0.0,1.0,Turismo,04/2018
2018-05-01,280.0,3.0,0.0,3.0,0.010714285714285714,0.0,1.0,Turismo,05/2018
2018-06-01,274.0,3.0,0.0,3.0,0.010948905109489052,0.0,1.0,Turismo,06/2018
2018-07-01,278.0,3.0,0.0,3.0,0.010791366906474819,0.0,1.0,Turismo,07/2018
2018-08-01,278.0,3.0,0.0,3.0,0.010791366906474819,0.0,1.0,Turismo,08/2018
2018-09-01,273.0,3.0,0.0,3.0,0.01098901098901099,0.0,1.0,Turismo,09/2018
2018-10-01,273.0,3.0,0.0,3.0,0.01098901098901099,0.0,1.0,Turismo,10/2018
2018-11-01,279.0,3.0,0.0,3.0,0.010752688172043012,0.0,1.0,Turismo,11/2018
2018-12-01,278.0,3.0,0.0,3.0,0.010791366906474819,0.0,1.0,Turismo,12/2018
2019-01-01,275.0,3.0,0.0,3.0,0.01090909090909091,0.0,1.0,Turismo,01/2019
2019-02-01,92.0,2.0,0.0,2.0,0.021739130434782608,0.0,1.0,Turismo,02/2019
2019-03-01,67.0,1.0,0.0,1.0,0.014925373134328356,0.0,1.0,Turismo,03/2019
2019-04-01,66.0,1.0,0.0,1.0,0.015151515151515152,0.0,1.0,Turismo,04/2019
2019-05-01,69.0,1.0,0.0,1.0,0.014492753623188406,0.0,1.0,Turismo,05/2019
2019-06-01,78.0,3.0,0.0,3.0,0.038461538461538464,0.0,1.0,Turismo,06/2019
2019-07-01,74.0,3.0,0.0,3.0,0.04054054054054054,0.0,1.0,Turismo,07/2019
2019-08-01,74.0,4.0,0.0,4.0,0.05405405405405405,0.0,1.0,Turismo,08/2019
2019-09-01,75.0,4.0,0.0,4.0,0.05333333333333334,0.0,1.0,Turismo,09/2019
2019-10-01,76.0,4.0,0.0,4.0,0.05263157894736842,0.0,1.0,Turismo,10/2019
2019-11-01,74.0,4.0,0.0,4.0,0.05405405405405405,0.0,1.0,Turismo,11/2019
2019-12-01,74.0,4.0,0.0,4.0,0.05405405405405405,0.0,1.0,Turismo,12/2019
2020-01-01,75.0,4.0,0.0,4.0,0.05333333333333334,0.0,1.0,Turismo,01/2020
2020-02-01,52.0,0.0,0.0,0.0,0.0,,,Turismo,02/2020
2020-03-01,50.0,0.0,0.0,0.0,0.0,,,Turismo,03/2020
2020-04-01,50.0,0.0,0.0,0.0,0.0,,,Turismo,04/2020
2020-05-01,49.0,0.0,0.0,0.0,0.0,,,Turismo,05/2020
2020-06-01,62.0,0.0,0.0,0.0,0.0,,,Turismo,06/2020
2020-07-01,147.0,2.0,0.0,2.0,0.013605442176870748,0.0,1.0,Turismo,07/2020
2020-08-01,195.0,3.0,0.0,3.0,0.015384615384615385,0.0,1.0,Turismo,08/2020
2020-09-01,210.0,3.0,0.0,3.0,0.014285714285714285,0.0,1.0,Turismo,09/2020
2020-10-01,209.0,6.0,0.0,6.0,0.028708133971291863,0.0,1.0,Turismo,10/2020
2020-11-01,202.0,6.0,0.0,6.0,0.0297029702970297,0.0,1.0,Turismo,11/2020
2020-12-01,208.0,6.0,0.0,6.0,0.028846153846153844,0.0,1.0,Turismo,12/2020
2021-01-01,208.0,6.0,0.0,6.0,0.028846153846153844,0.0,1.0,Turismo,01/2021
2021-02-01,211.0,5.0,0.0,5.0,0.023696682464454978,0.0,1.0,Turismo,02/2021
2021-03-01,216.0,5.0,0.0,5.0,0.02314814814814815,0.0,1.0,Turismo,03/2021
2021-04-01,218.0,5.0,0.0,5.0,0.022935779816513763,0.0,1.0,Turismo,04/2021
2021-05-01,218.0,4.0,0.0,4.0,0.01834862385321101,0.0,1.0,Turismo,05/2021
2021-06-01,220.0,6.0,0.0,6.0,0.02727272727272727,0.0,1.0,Turismo,06/2021
2021-07-01,216.0,7.0,0.0,7.0,0.032407407407407406,0.0,1.0,Turismo,07/2021
2021-08-01,217.0,7.0,0.0,7.0,0.03225806451612903,0.0,1.0,Turismo,08/2021
2021-09-01,213.0,7.0,0.0,7.0,0.03286384976525822,0.0,1.0,Turismo,09/2021
2021-10-01,216.0,8.0,0.0,8.0,0.037037037037037035,0.0,1.0,Turismo,10/2021
2021-11-01,220.0,8.0,0.0,8.0,0.03636363636363636,0.0,1.0,Turismo,11/2021
2021-12-01,218.0,7.0,0.0,7.0,0.03211009174311927,0.0,1.0,Turismo,12/2021
2013-01-01,285.0,1.0,0.0,1.0,0.003508771929824561,0.0,1.0,Ciência & Comunicações,01/2013
2013-02-01,280.0,1.0,0.0,1.0,0.0035714285714285713,0.0,1.0,Ciência & Comunicações,02/2013
2013-03-01,280.0,1.0,0.0,1.0,0.0035714285714285713,0.0,1.0,Ciência & Comunicações,03/2013
2013-04-01,278.0,1.0,0.0,1.0,0.0035971223021582736,0.0,1.0,Ciência & Comunicações,04/2013
2013-05-01,251.0,1.0,0.0,1.0,0.00398406374501992,0.0,1.0,Ciência & Comunicações,05/2013
2013-06-01,249.0,1.0,0.0,1.0,0.004016064257028112,0.0,1.0,Ciência & Comunicações,06/2013
2013-07-01,248.0,1.0,0.0,1.0,0.004032258064516129,0.0,1.0,Ciência & Comunicações,07/2013
2013-08-01,248.0,1.0,0.0,1.0,0.004032258064516129,0.0,1.0,Ciência & Comunicações,08/2013
2013-09-01,253.0,1.0,0.0,1.0,0.003952569169960474,0.0,1.0,Ciência & Comunicações,09/2013
2013-10-01,249.0,1.0,0.0,1.0,0.004016064257028112,0.0,1.0,Ciência & Comunicações,10/2013
2013-11-01,246.0,1.0,0.0,1.0,0.0040650406504065045,0.0,1.0,Ciência & Comunicações,11/2013
2013-12-01,247.0,1.0,0.0,1.0,0.004048582995951417,0.0,1.0,Ciência & Comunicações,12/2013
2014-01-01,254.0,1.0,0.0,1.0,0.003937007874015748,0.0,1.0,Ciência & Comunicações,01/2014
2014-02-01,255.0,1.0,0.0,1.0,0.00392156862745098,0.0,1.0,Ciência & Comunicações,02/2014
2014-03-01,257.0,2.0,1.0,1.0,0.007782101167315175,0.5,0.5,Ciência & Comunicações,03/2014
2014-04-01,259.0,2.0,1.0,1.0,0.007722007722007722,0.5,0.5,Ciência & Comunicações,04/2014
2014-05-01,261.0,1.0,1.0,0.0,0.003831417624521072,1.0,0.0,Ciência & Comunicações,05/2014
2014-06-01,262.0,1.0,1.0,0.0,0.003816793893129771,1.0,0.0,Ciência & Comunicações,06/2014
2014-07-01,263.0,1.0,1.0,0.0,0.0038022813688212923,1.0,0.0,Ciência & Comunicações,07/2014
2014-08-01,260.0,1.0,1.0,0.0,0.0038461538461538464,1.0,0.0,Ciência & Comunicações,08/2014
2014-09-01,264.0,0.0,0.0,0.0,0.0,,,Ciência & Comunicações,09/2014
2014-10-01,259.0,1.0,0.0,1.0,0.003861003861003861,0.0,1.0,Ciência & Comunicações,10/2014
2014-11-01,259.0,1.0,0.0,1.0,0.003861003861003861,0.0,1.0,Ciência & Comunicações,11/2014
2014-12-01,258.0,1.0,0.0,1.0,0.0038759689922480624,0.0,1.0,Ciência & Comunicações,12/2014
2015-01-01,253.0,1.0,0.0,1.0,0.003952569169960474,0.0,1.0,Ciência & Comunicações,01/2015
2015-02-01,298.0,2.0,0.0,2.0,0.006711409395973155,0.0,1.0,Ciência & Comunicações,02/2015
2015-03-01,266.0,1.0,0.0,1.0,0.0037593984962406013,0.0,1.0,Ciência & Comunicações,03/2015
2015-04-01,248.0,1.0,0.0,1.0,0.004032258064516129,0.0,1.0,Ciência & Comunicações,04/2015
2015-05-01,264.0,1.0,0.0,1.0,0.003787878787878788,0.0,1.0,Ciência & Comunicações,05/2015
2015-06-01,261.0,1.0,0.0,1.0,0.003831417624521072,0.0,1.0,Ciência & Comunicações,06/2015
2015-07-01,266.0,1.0,0.0,1.0,0.0037593984962406013,0.0,1.0,Ciência & Comunicações,07/2015
2015-08-01,265.0,1.0,0.0,1.0,0.003773584905660378,0.0,1.0,Ciência & Comunicações,08/2015
2015-09-01,266.0,1.0,0.0,1.0,0.0037593984962406013,0.0,1.0,Ciência & Comunicações,09/2015
2015-10-01,257.0,1.0,0.0,1.0,0.0038910505836575876,0.0,1.0,Ciência & Comunicações,10/2015
2015-11-01,257.0,1.0,0.0,1.0,0.0038910505836575876,0.0,1.0,Ciência & Comunicações,11/2015
2015-12-01,268.0,1.0,0.0,1.0,0.003731343283582089,0.0,1.0,Ciência & Comunicações,12/2015
2016-01-01,268.0,1.0,0.0,1.0,0.003731343283582089,0.0,1.0,Ciência & Comunicações,01/2016
2016-02-01,249.0,1.0,0.0,1.0,0.004016064257028112,0.0,1.0,Ciência & Comunicações,02/2016
2016-03-01,252.0,1.0,0.0,1.0,0.003968253968253968,0.0,1.0,Ciência & Comunicações,03/2016
2016-04-01,248.0,1.0,0.0,1.0,0.004032258064516129,0.0,1.0,Ciência & Comunicações,04/2016
2016-05-01,245.0,1.0,0.0,1.0,0.004081632653061225,0.0,1.0,Ciência & Comunicações,05/2016
2016-06-01,249.0,2.0,0.0,2.0,0.008032128514056224,0.0,1.0,Ciência & Comunicações,06/2016
